id,idade,genero,estado_civil,educacao,regime_trabalho,data_contratacao,data_demissao,tipo_demissao,cargo,salario_atual,data_ultimo_feedback,data_ultimo_aumento,data_ultima_mudanca_cargo,nota_avaliacao,acompanhamento_psicologo,qtde_projetos,qtde_clientes,nivel_satisfacao_gestor,churn
EMP0139,29,M,Divorciado(a),Bachelor,Presencial,2022-06-23,,,Product Manager,15181,2023-09-18,2024-05-14,2023-01-27,8.9,False,5,1,5.4,0
EMP0308,50,M,Solteiro(a),Master,Remoto,2022-06-23,,,Data Scientist,6538,2023-06-11,2024-02-14,2023-04-25,6.5,True,7,1,3.8,0
EMP0234,42,Outro,Solteiro(a),Bachelor,Híbrido,2022-06-25,,,Junior Developer,12156,2023-04-25,2024-02-17,2023-09-07,6.4,True,9,4,8.8,0
EMP1501,39,M,Divorciado(a),Master,Remoto,2022-06-26,,,UX Designer,10244,2024-03-28,2022-11-02,2022-11-07,10.0,False,5,5,3.8,0
EMP1273,25,Outro,Divorciado(a),Technical Degree,Híbrido,2022-06-26,2023-03-13,Voluntária,DevOps Engineer,9681,2022-12-31,2022-10-04,2022-10-03,7.7,False,4,5,4.3,1
EMP0344,35,Outro,Divorciado(a),Master,Presencial,2022-06-27,,,Tech Lead,15858,2023-09-25,2023-02-23,2023-07-03,9.7,False,2,6,8.6,0
EMP1175,24,M,Casado(a),Master,Remoto,2022-06-28,,,Junior Developer,19333,2023-07-22,2022-11-01,2024-01-09,8.8,False,1,1,5.5,0
EMP1813,22,Outro,Viúvo(a),Master,Remoto,2022-06-30,,,Junior Developer,23689,2022-12-27,2023-05-11,2023-08-19,7.8,False,1,1,1.8,0
EMP1491,30,Outro,Solteiro(a),Technical Degree,Remoto,2022-06-30,,,Junior Developer,14982,2024-09-06,2023-07-06,2024-08-03,9.1,False,5,7,9.6,0
EMP1621,26,Outro,Casado(a),Master,Presencial,2022-07-01,,,Product Manager,6929,2024-08-09,2024-03-01,2024-02-10,9.2,True,3,5,5.3,0
EMP1289,40,Outro,Viúvo(a),Technical Degree,Remoto,2022-07-01,2023-04-03,Involuntária,Junior Developer,15223,2022-11-02,2022-07-21,2022-12-12,6.4,False,1,1,7.2,1
EMP0669,47,Outro,Viúvo(a),Technical Degree,Presencial,2022-07-01,,,Junior Developer,15150,2024-10-06,2022-08-26,2023-10-08,7.7,False,9,7,7.9,0
EMP1294,48,M,Divorciado(a),Technical Degree,Presencial,2022-07-01,,,UX Designer,7502,2023-11-11,2022-08-14,2023-04-30,7.0,False,1,3,3.9,0
EMP0535,33,F,Divorciado(a),Technical Degree,Remoto,2022-07-02,,,UX Designer,16211,2023-02-06,2024-03-19,2023-04-20,6.3,True,7,2,8.7,0
EMP0691,46,M,Divorciado(a),Master,Presencial,2022-07-03,,,UX Designer,13444,2024-03-06,2024-05-21,2024-06-22,8.6,True,1,4,9.8,0
EMP1034,36,M,Viúvo(a),Master,Remoto,2022-07-03,,,Senior Developer,6134,2022-07-14,2023-03-31,2023-02-02,9.7,True,4,2,2.5,0
EMP1599,48,F,Divorciado(a),PhD,Híbrido,2022-07-05,,,DevOps Engineer,24549,2023-08-15,2022-07-05,2024-07-17,8.8,True,3,7,1.4,0
EMP1220,23,M,Viúvo(a),Bachelor,Presencial,2022-07-06,,,Data Scientist,22458,2022-10-04,2023-11-28,2023-10-06,8.6,True,3,1,7.4,0
EMP0361,38,M,Casado(a),Master,Remoto,2022-07-07,,,QA Engineer,17192,2024-09-10,2023-07-12,2023-12-14,8.4,True,8,6,7.2,0
EMP0679,34,Outro,Divorciado(a),Master,Híbrido,2022-07-07,,,QA Engineer,12520,2023-07-28,2023-07-26,2022-09-27,9.4,True,2,7,9.8,0
EMP0485,48,M,Divorciado(a),Technical Degree,Remoto,2022-07-07,,,DevOps Engineer,18434,2024-03-28,2022-07-12,2022-09-26,9.3,True,1,2,4.6,0
EMP1876,27,Outro,Divorciado(a),Technical Degree,Presencial,2022-07-08,,,Tech Lead,6940,2023-08-03,2024-06-01,2023-05-27,6.4,False,5,4,4.2,0
EMP0431,35,Outro,Divorciado(a),Master,Remoto,2022-07-08,,,Junior Developer,12148,2024-06-04,2024-02-06,2024-04-26,9.3,True,7,6,2.2,0
EMP0477,23,F,Viúvo(a),Technical Degree,Presencial,2022-07-09,,,QA Engineer,18798,2023-12-16,2022-12-06,2023-09-29,6.3,True,3,5,7.9,0
EMP0862,45,M,Divorciado(a),Technical Degree,Presencial,2022-07-10,,,Senior Developer,20858,2023-04-05,2023-07-01,2024-10-23,9.4,False,5,2,4.9,0
EMP0551,48,Outro,Solteiro(a),Technical Degree,Híbrido,2022-07-10,,,DevOps Engineer,8149,2023-10-30,2024-06-05,2023-12-21,6.7,True,1,1,1.4,0
EMP0588,50,F,Viúvo(a),Technical Degree,Remoto,2022-07-11,,,Data Scientist,15464,2024-08-31,2024-01-25,2023-04-23,8.2,True,8,5,1.2,0
EMP0239,41,M,Solteiro(a),Bachelor,Remoto,2022-07-11,2024-07-15,Voluntária,UX Designer,22543,2024-03-10,2023-11-04,2023-05-05,6.1,False,1,2,5.2,1
EMP1468,45,Outro,Casado(a),Technical Degree,Remoto,2022-07-12,,,Data Scientist,19760,2023-01-12,2024-02-17,2022-11-23,8.0,False,3,3,3.6,0
EMP0055,42,F,Divorciado(a),Bachelor,Remoto,2022-07-13,,,Junior Developer,18772,2022-11-13,2023-03-23,2023-02-28,6.3,True,3,7,3.5,0
EMP0437,25,Outro,Casado(a),PhD,Remoto,2022-07-14,,,Tech Lead,13844,2022-08-21,2022-09-10,2023-07-26,8.7,True,6,4,5.0,0
EMP1992,52,Outro,Divorciado(a),Bachelor,Remoto,2022-07-15,,,Tech Lead,21494,2023-12-04,2023-03-18,2022-10-08,9.0,True,4,6,1.4,0
EMP1820,54,Outro,Solteiro(a),Bachelor,Presencial,2022-07-16,,,DevOps Engineer,21517,2024-01-11,2023-05-10,2023-08-19,7.5,True,5,4,7.9,0
EMP0931,52,M,Viúvo(a),Master,Híbrido,2022-07-17,,,Data Scientist,15582,2024-04-03,2024-03-31,2022-09-11,6.0,True,6,5,8.9,0
EMP0641,39,Outro,Casado(a),Master,Remoto,2022-07-19,,,Tech Lead,14096,2024-05-05,2024-01-26,2024-01-06,9.8,True,3,5,7.5,0
EMP1227,47,Outro,Casado(a),PhD,Remoto,2022-07-19,,,Senior Developer,21925,2023-06-23,2024-02-12,2024-09-11,9.2,False,2,6,8.6,0
EMP0329,43,Outro,Casado(a),Bachelor,Híbrido,2022-07-20,,,QA Engineer,13326,2023-08-01,2024-06-07,2024-08-24,6.2,False,8,4,2.9,0
EMP1430,39,F,Casado(a),Technical Degree,Presencial,2022-07-20,,,DevOps Engineer,16352,2023-09-06,2024-02-28,2022-07-24,6.3,True,5,3,1.5,0
EMP1976,53,Outro,Viúvo(a),Bachelor,Híbrido,2022-07-20,,,Data Scientist,7788,2023-01-18,2023-08-20,2023-08-06,7.3,True,5,7,3.4,0
EMP0179,40,M,Divorciado(a),Bachelor,Híbrido,2022-07-20,,,UX Designer,14074,2023-06-19,2023-06-30,2024-09-06,6.7,False,1,4,6.7,0
EMP1727,46,Outro,Viúvo(a),Bachelor,Remoto,2022-07-21,,,Junior Developer,11714,2024-08-26,2024-03-04,2023-07-24,9.9,False,4,4,2.6,0
EMP0939,48,M,Casado(a),Technical Degree,Remoto,2022-07-21,,,QA Engineer,20100,2023-12-26,2023-07-24,2022-09-15,6.2,False,6,3,8.5,0
EMP0152,29,M,Casado(a),Technical Degree,Híbrido,2022-07-23,,,DevOps Engineer,19287,2022-12-06,2024-10-20,2023-11-10,9.3,False,5,1,2.0,0
EMP0886,42,F,Divorciado(a),Technical Degree,Presencial,2022-07-23,,,Tech Lead,21957,2022-07-23,2023-10-04,2023-02-15,9.2,True,6,7,5.8,0
EMP0310,25,Outro,Solteiro(a),PhD,Remoto,2022-07-24,,,Junior Developer,10287,2023-05-29,2023-02-12,2023-08-21,6.2,True,5,3,5.3,0
EMP0595,53,F,Solteiro(a),Technical Degree,Híbrido,2022-07-24,,,QA Engineer,5546,2022-12-23,2024-04-04,2024-01-02,7.2,False,4,1,6.2,0
EMP1240,50,Outro,Viúvo(a),Master,Presencial,2022-07-25,,,Tech Lead,24701,2024-05-29,2024-03-19,2023-12-23,8.7,False,2,4,9.7,0
EMP0835,35,M,Solteiro(a),Technical Degree,Presencial,2022-07-26,,,QA Engineer,7550,2022-11-19,2023-04-20,2024-06-11,7.2,False,6,2,7.5,0
EMP0364,48,M,Divorciado(a),Technical Degree,Presencial,2022-07-27,,,Tech Lead,23643,2024-05-15,2022-08-27,2022-09-27,6.9,True,7,1,5.2,0
EMP0029,50,F,Divorciado(a),Master,Presencial,2022-07-28,,,QA Engineer,13716,2022-12-21,2023-04-25,2022-12-17,6.3,True,9,4,8.2,0
EMP1590,49,Outro,Casado(a),Bachelor,Híbrido,2022-07-28,,,DevOps Engineer,16233,2024-07-16,2024-06-08,2023-10-08,8.6,True,1,7,7.3,0
EMP0885,27,M,Solteiro(a),Bachelor,Remoto,2022-07-30,2022-09-14,Voluntária,Data Scientist,21946,2022-08-06,2022-08-09,2022-08-27,8.6,False,7,2,1.4,1
EMP1917,34,F,Solteiro(a),Technical Degree,Remoto,2022-07-30,,,Junior Developer,17490,2024-09-15,2024-09-21,2023-05-22,7.0,False,4,1,5.2,0
EMP1753,29,Outro,Casado(a),Bachelor,Presencial,2022-08-01,2024-03-02,Involuntária,Data Scientist,5711,2023-07-10,2023-11-17,2023-09-28,8.3,True,2,2,7.1,1
EMP0991,44,F,Casado(a),Technical Degree,Híbrido,2022-08-02,,,Tech Lead,16183,2022-09-22,2023-01-21,2024-03-11,6.1,True,9,6,8.0,0
EMP0471,45,M,Divorciado(a),Master,Híbrido,2022-08-03,,,Data Scientist,9603,2024-09-28,2023-05-18,2024-10-07,6.5,False,9,2,6.6,0
EMP0263,51,M,Casado(a),PhD,Presencial,2022-08-04,2023-10-31,Involuntária,Senior Developer,9208,2022-08-31,2022-11-08,2023-04-26,6.4,False,7,3,7.6,1
EMP0070,27,M,Solteiro(a),Bachelor,Híbrido,2022-08-05,,,UX Designer,6605,2023-04-17,2022-10-21,2023-11-01,7.0,False,8,7,8.6,0
EMP0976,48,M,Divorciado(a),PhD,Híbrido,2022-08-06,,,DevOps Engineer,20347,2023-05-04,2022-12-06,2022-11-06,9.5,False,3,5,5.2,0
EMP0684,41,M,Viúvo(a),PhD,Remoto,2022-08-06,,,DevOps Engineer,18750,2024-06-25,2024-08-11,2024-02-14,6.0,False,5,2,3.2,0
EMP1998,30,M,Divorciado(a),Bachelor,Híbrido,2022-08-07,,,Junior Developer,16774,2024-10-05,2022-12-26,2024-07-27,10.0,True,8,7,9.2,0
EMP1485,43,F,Viúvo(a),Master,Presencial,2022-08-07,,,QA Engineer,16719,2024-05-14,2023-01-02,2023-01-25,9.2,False,7,1,7.1,0
EMP1104,33,F,Viúvo(a),Master,Presencial,2022-08-08,,,Data Scientist,8087,2024-01-07,2023-09-18,2024-05-19,7.5,False,4,4,7.2,0
EMP0569,30,Outro,Solteiro(a),PhD,Híbrido,2022-08-09,,,Product Manager,21535,2023-03-05,2023-07-23,2024-04-21,9.8,True,4,1,3.7,0
EMP0504,27,Outro,Casado(a),Master,Híbrido,2022-08-09,,,DevOps Engineer,10529,2024-07-21,2023-12-12,2024-05-16,6.8,True,1,7,7.3,0
EMP1846,32,F,Divorciado(a),PhD,Remoto,2022-08-10,,,DevOps Engineer,7753,2024-01-21,2022-10-29,2024-01-27,9.8,False,1,2,3.4,0
EMP1981,37,M,Solteiro(a),Technical Degree,Presencial,2022-08-11,,,QA Engineer,9171,2023-11-23,2023-10-13,2023-02-02,9.7,False,9,4,5.5,0
EMP0655,54,Outro,Casado(a),Technical Degree,Presencial,2022-08-11,,,Tech Lead,24935,2023-06-21,2023-01-21,2023-09-30,9.0,True,4,1,5.0,0
EMP1120,32,Outro,Solteiro(a),Master,Remoto,2022-08-13,,,Junior Developer,17371,2023-06-18,2024-07-06,2024-01-28,9.6,False,6,5,8.1,0
EMP1504,54,M,Casado(a),Bachelor,Híbrido,2022-08-14,2024-03-19,Involuntária,UX Designer,10473,2023-05-19,2024-02-26,2023-11-12,6.3,True,5,5,7.1,1
EMP1853,50,M,Solteiro(a),PhD,Remoto,2022-08-18,,,Data Scientist,11150,2024-03-27,2024-09-07,2023-07-23,9.8,True,6,4,7.6,0
EMP1512,28,M,Viúvo(a),Bachelor,Remoto,2022-08-18,,,QA Engineer,15691,2024-02-16,2022-08-26,2024-07-22,8.8,True,6,7,9.9,0
EMP1216,49,Outro,Viúvo(a),Master,Remoto,2022-08-19,2024-02-07,Voluntária,Data Scientist,19106,2023-02-04,2022-11-03,2024-01-04,9.0,False,1,6,2.2,1
EMP0721,32,Outro,Solteiro(a),PhD,Remoto,2022-08-19,,,QA Engineer,12171,2024-10-06,2023-07-12,2023-03-15,9.6,False,6,7,8.3,0
EMP0227,22,Outro,Divorciado(a),Technical Degree,Presencial,2022-08-19,,,Senior Developer,19478,2023-12-22,2023-11-13,2023-08-02,6.9,True,9,5,4.7,0
EMP0118,26,Outro,Divorciado(a),Master,Presencial,2022-08-21,,,Tech Lead,8972,2023-04-05,2023-03-13,2023-12-05,6.2,False,6,5,3.0,0
EMP0182,36,M,Casado(a),PhD,Remoto,2022-08-21,,,Data Scientist,19828,2022-09-09,2024-09-26,2024-02-24,9.9,False,5,5,1.4,0
EMP1794,34,M,Casado(a),Bachelor,Híbrido,2022-08-21,,,Senior Developer,19633,2023-04-15,2023-04-07,2023-01-15,7.2,True,3,6,8.2,0
EMP0254,34,F,Solteiro(a),Master,Híbrido,2022-08-21,,,Tech Lead,18865,2024-02-03,2024-06-18,2023-11-16,9.3,True,3,2,1.5,0
EMP1138,32,Outro,Viúvo(a),Bachelor,Presencial,2022-08-22,,,Senior Developer,24361,2022-12-31,2024-09-18,2023-05-13,9.4,False,3,5,5.4,0
EMP1974,53,Outro,Solteiro(a),Technical Degree,Híbrido,2022-08-22,,,Product Manager,22085,2024-04-12,2023-12-31,2022-10-16,9.7,True,4,6,6.8,0
EMP1464,23,F,Divorciado(a),Technical Degree,Remoto,2022-08-23,,,Senior Developer,8458,2024-05-11,2023-08-09,2023-09-01,8.6,True,5,4,5.4,0
EMP0677,33,M,Casado(a),PhD,Remoto,2022-08-24,,,Junior Developer,16939,2022-09-25,2023-06-13,2023-10-16,7.8,False,8,7,1.2,0
EMP0944,43,Outro,Viúvo(a),Technical Degree,Presencial,2022-08-24,,,Product Manager,15390,2023-08-31,2023-09-20,2023-01-24,6.2,True,9,5,4.0,0
EMP0629,53,F,Divorciado(a),Technical Degree,Híbrido,2022-08-25,,,UX Designer,20567,2022-12-05,2024-07-22,2024-10-22,8.9,False,2,1,4.5,0
EMP1874,33,M,Viúvo(a),Master,Híbrido,2022-08-29,,,Tech Lead,18795,2023-05-24,2023-01-24,2024-02-23,9.6,True,6,7,4.8,0
EMP0379,47,Outro,Divorciado(a),Bachelor,Presencial,2022-08-29,,,Product Manager,10592,2022-11-05,2022-11-30,2022-11-24,8.8,True,2,6,4.9,0
EMP0600,33,M,Divorciado(a),Master,Presencial,2022-08-30,,,Data Scientist,13697,2022-09-16,2023-09-11,2023-08-04,9.7,False,1,5,8.9,0
EMP0632,34,F,Divorciado(a),Master,Remoto,2022-09-01,,,QA Engineer,10649,2024-01-02,2024-06-28,2023-03-24,8.4,False,6,1,9.3,0
EMP1069,46,M,Solteiro(a),Bachelor,Híbrido,2022-09-02,,,Product Manager,24030,2023-07-05,2022-11-21,2023-10-11,8.1,False,6,2,8.4,0
EMP1873,51,Outro,Viúvo(a),PhD,Híbrido,2022-09-02,2024-03-30,Voluntária,QA Engineer,20772,2023-04-29,2023-09-25,2023-10-06,8.7,True,4,1,2.7,1
EMP1910,37,M,Viúvo(a),PhD,Presencial,2022-09-06,,,QA Engineer,21531,2023-11-26,2023-10-24,2024-09-20,6.3,True,4,2,9.7,0
EMP0365,52,M,Casado(a),Master,Presencial,2022-09-07,,,Product Manager,18232,2023-10-23,2023-11-17,2024-08-09,8.7,False,3,6,4.5,0
EMP1371,51,Outro,Divorciado(a),Master,Híbrido,2022-09-08,,,Tech Lead,12048,2023-04-11,2024-05-04,2023-02-20,6.8,False,6,2,5.2,0
EMP1003,23,M,Divorciado(a),Technical Degree,Presencial,2022-09-09,,,DevOps Engineer,11196,2024-03-19,2024-01-18,2023-08-27,8.1,True,8,4,3.2,0
EMP1336,29,M,Solteiro(a),PhD,Híbrido,2022-09-09,,,DevOps Engineer,17269,2023-12-26,2023-12-09,2023-09-11,6.2,True,1,1,1.7,0
EMP0618,23,M,Solteiro(a),Technical Degree,Presencial,2022-09-09,,,Tech Lead,14718,2023-09-01,2024-04-04,2024-09-16,9.2,True,3,6,1.4,0
EMP1508,24,M,Viúvo(a),Master,Presencial,2022-09-13,,,Product Manager,16142,2024-03-18,2023-05-03,2022-12-13,6.6,False,1,3,2.4,0
EMP1437,28,M,Divorciado(a),PhD,Remoto,2022-09-14,,,DevOps Engineer,17794,2023-01-11,2023-06-05,2022-11-22,6.6,False,1,3,5.6,0
EMP1452,36,M,Divorciado(a),PhD,Híbrido,2022-09-14,,,Junior Developer,15249,2023-09-29,2024-06-10,2023-08-02,7.1,False,6,2,1.8,0
EMP1807,49,F,Casado(a),Technical Degree,Remoto,2022-09-14,2023-11-11,Involuntária,Junior Developer,13749,2022-10-17,2023-03-07,2022-12-29,6.1,False,2,1,7.4,1
EMP1645,34,Outro,Viúvo(a),Technical Degree,Híbrido,2022-09-16,,,Tech Lead,15114,2024-06-14,2024-10-02,2023-02-07,8.9,False,1,1,5.8,0
EMP0311,34,F,Divorciado(a),PhD,Presencial,2022-09-16,2023-02-02,Voluntária,Product Manager,21835,2022-11-15,2022-12-22,2022-12-16,8.5,False,8,6,7.1,1
EMP1085,29,F,Divorciado(a),PhD,Presencial,2022-09-21,,,UX Designer,8022,2024-04-28,2024-06-05,2024-01-18,10.0,False,7,3,8.5,0
EMP1330,44,Outro,Viúvo(a),Bachelor,Híbrido,2022-09-22,,,Product Manager,21246,2023-12-27,2023-08-24,2024-06-14,9.2,True,4,1,2.8,0
EMP1921,38,Outro,Casado(a),Master,Presencial,2022-09-23,,,Product Manager,7250,2022-12-18,2024-07-01,2023-12-15,10.0,True,6,4,4.6,0
EMP1327,42,M,Solteiro(a),PhD,Híbrido,2022-09-24,,,UX Designer,20162,2023-08-28,2023-09-24,2023-02-02,7.8,False,2,6,9.8,0
EMP1364,25,F,Divorciado(a),Bachelor,Presencial,2022-09-24,2024-02-29,Voluntária,QA Engineer,22548,2022-09-30,2024-02-19,2023-02-13,7.1,True,4,6,5.6,1
EMP1798,22,Outro,Casado(a),Bachelor,Presencial,2022-09-25,,,Data Scientist,21037,2022-10-25,2022-11-30,2024-01-24,9.2,True,2,4,6.4,0
EMP0739,36,F,Solteiro(a),PhD,Híbrido,2022-09-26,2022-11-11,Involuntária,Junior Developer,24472,2022-09-26,2022-10-30,2022-10-31,6.2,False,5,6,8.5,1
EMP0101,22,Outro,Solteiro(a),Technical Degree,Presencial,2022-09-27,,,Data Scientist,11819,2023-06-11,2022-11-18,2022-12-30,8.9,True,8,3,9.5,0
EMP1058,32,F,Viúvo(a),Master,Presencial,2022-09-28,,,Senior Developer,8856,2024-08-04,2023-06-26,2022-12-30,7.5,False,7,4,2.3,0
EMP0836,31,Outro,Divorciado(a),Technical Degree,Remoto,2022-09-29,,,Product Manager,13252,2024-03-22,2024-07-14,2023-08-15,9.1,True,6,3,4.2,0
EMP0847,30,F,Casado(a),Bachelor,Remoto,2022-09-29,,,QA Engineer,19588,2023-07-21,2023-02-19,2023-04-08,9.9,False,3,2,4.4,0
EMP0342,36,Outro,Divorciado(a),Bachelor,Remoto,2022-09-29,,,QA Engineer,15674,2024-06-20,2023-11-20,2023-07-12,7.1,False,8,6,5.3,0
EMP0198,35,M,Casado(a),Bachelor,Híbrido,2022-09-30,,,QA Engineer,6778,2023-01-16,2023-12-17,2023-10-05,9.4,False,8,3,10.0,0
EMP0769,34,M,Solteiro(a),PhD,Presencial,2022-10-01,,,Data Scientist,22682,2023-05-22,2023-09-30,2024-04-19,8.7,True,6,6,9.9,0
EMP1052,49,Outro,Casado(a),Bachelor,Presencial,2022-10-02,,,Tech Lead,8454,2023-03-08,2022-11-26,2023-10-06,9.4,False,8,2,8.6,0
EMP1092,37,Outro,Viúvo(a),PhD,Presencial,2022-10-03,,,Junior Developer,12596,2024-09-14,2024-09-03,2023-01-11,7.8,True,1,1,3.9,0
EMP1899,52,M,Viúvo(a),Master,Remoto,2022-10-04,,,Product Manager,16866,2023-04-27,2024-06-19,2023-11-10,8.5,True,8,2,2.7,0
EMP0962,43,M,Casado(a),Master,Presencial,2022-10-04,,,UX Designer,12956,2022-12-04,2023-02-26,2024-10-01,8.1,True,8,4,6.7,0
EMP1513,53,M,Solteiro(a),PhD,Remoto,2022-10-04,,,UX Designer,13330,2024-02-04,2023-08-06,2022-10-13,8.6,True,6,4,4.2,0
EMP1453,48,F,Divorciado(a),Technical Degree,Remoto,2022-10-05,,,DevOps Engineer,5757,2024-05-15,2023-07-13,2024-02-19,9.8,True,9,4,9.8,0
EMP1530,40,Outro,Viúvo(a),Technical Degree,Presencial,2022-10-07,,,QA Engineer,8664,2023-05-17,2023-09-22,2023-12-11,9.5,True,4,6,2.3,0
EMP0642,49,Outro,Divorciado(a),Bachelor,Híbrido,2022-10-08,,,DevOps Engineer,10330,2023-02-22,2024-03-07,2024-01-30,8.7,True,4,4,1.1,0
EMP1816,50,M,Solteiro(a),Technical Degree,Remoto,2022-10-09,,,Senior Developer,13964,2024-07-30,2024-08-15,2022-12-10,7.8,True,1,1,5.3,0
EMP0206,47,Outro,Solteiro(a),Bachelor,Híbrido,2022-10-09,,,Data Scientist,20433,2023-09-06,2023-04-13,2024-02-20,9.7,False,6,2,1.7,0
EMP1868,44,M,Viúvo(a),Master,Híbrido,2022-10-12,,,Junior Developer,22470,2023-12-08,2023-11-08,2023-06-12,6.7,False,3,5,7.7,0
EMP1185,33,M,Divorciado(a),PhD,Híbrido,2022-10-13,,,UX Designer,20930,2023-05-13,2024-09-16,2024-02-17,8.1,False,7,1,6.3,0
EMP0993,47,F,Viúvo(a),Technical Degree,Presencial,2022-10-13,,,Tech Lead,11618,2022-11-12,2023-11-08,2024-09-11,8.9,False,2,5,8.4,0
EMP0934,43,M,Divorciado(a),Technical Degree,Híbrido,2022-10-13,,,Junior Developer,21759,2023-10-03,2024-03-31,2024-03-25,8.5,True,3,4,7.2,0
EMP0720,40,Outro,Divorciado(a),PhD,Presencial,2022-10-15,,,Product Manager,20248,2024-02-04,2023-01-23,2024-10-23,9.2,True,5,4,9.8,0
EMP0304,35,M,Casado(a),Technical Degree,Presencial,2022-10-16,2024-07-04,Involuntária,DevOps Engineer,10141,2023-03-11,2023-06-10,2024-01-31,7.6,True,8,1,4.4,1
EMP1714,39,Outro,Divorciado(a),Technical Degree,Presencial,2022-10-16,,,DevOps Engineer,14863,2024-03-09,2024-04-24,2022-10-21,7.0,True,7,5,3.9,0
EMP1841,26,M,Casado(a),Master,Presencial,2022-10-17,,,Junior Developer,23234,2023-06-16,2024-10-15,2024-03-13,8.9,False,9,3,2.5,0
EMP0578,37,Outro,Solteiro(a),PhD,Híbrido,2022-10-17,,,Product Manager,12959,2024-03-27,2024-02-07,2024-03-10,8.6,False,7,2,9.1,0
EMP0533,46,F,Divorciado(a),Master,Híbrido,2022-10-19,,,Senior Developer,14494,2024-04-01,2023-11-19,2024-05-16,7.1,False,1,4,9.3,0
EMP0753,25,M,Casado(a),Technical Degree,Remoto,2022-10-20,,,Junior Developer,19172,2024-01-07,2024-08-10,2023-09-24,9.1,False,9,3,4.0,0
EMP1550,38,M,Casado(a),Bachelor,Remoto,2022-10-20,,,Product Manager,11307,2023-01-21,2024-09-21,2024-07-14,6.2,False,7,5,4.0,0
EMP0940,41,F,Solteiro(a),Master,Remoto,2022-10-20,,,Data Scientist,9617,2024-05-22,2023-04-08,2023-10-31,9.9,False,8,5,9.8,0
EMP0248,36,M,Divorciado(a),PhD,Presencial,2022-10-21,,,Senior Developer,21378,2024-04-25,2024-03-09,2024-01-12,8.4,False,1,7,5.6,0
EMP0041,32,M,Viúvo(a),Technical Degree,Híbrido,2022-10-22,,,Junior Developer,16657,2023-04-22,2024-03-24,2023-02-07,7.7,False,3,1,7.6,0
EMP0322,30,M,Casado(a),Master,Remoto,2022-10-24,2023-08-29,Voluntária,Senior Developer,21753,2023-01-16,2023-03-04,2023-06-27,9.0,False,3,4,7.7,1
EMP0949,23,M,Casado(a),Master,Híbrido,2022-10-25,2024-10-13,Involuntária,Junior Developer,20525,2022-12-17,2023-04-26,2023-06-10,9.8,False,8,7,9.6,1
EMP0480,46,Outro,Divorciado(a),PhD,Remoto,2022-10-25,,,UX Designer,20901,2023-11-11,2023-06-23,2023-11-24,7.4,True,6,3,3.2,0
EMP1349,23,M,Solteiro(a),PhD,Presencial,2022-10-25,2022-12-04,Voluntária,UX Designer,7045,2022-11-09,2022-12-03,2022-11-04,6.4,True,4,1,9.5,1
EMP1310,31,M,Solteiro(a),Technical Degree,Remoto,2022-10-26,,,Data Scientist,14623,2023-02-11,2023-08-18,2024-09-27,8.5,False,6,2,6.1,0
EMP0081,31,M,Casado(a),Master,Híbrido,2022-10-26,,,Product Manager,11359,2024-04-21,2023-04-05,2022-12-23,8.4,True,8,5,5.4,0
EMP0155,22,F,Casado(a),PhD,Híbrido,2022-10-30,,,Junior Developer,9806,2024-01-09,2024-05-13,2024-01-29,8.3,True,9,1,3.1,0
EMP1622,34,Outro,Casado(a),Bachelor,Presencial,2022-10-30,2023-03-01,Involuntária,Data Scientist,16203,2022-11-27,2022-12-24,2022-12-06,7.9,True,3,5,2.7,1
EMP1860,29,F,Solteiro(a),Master,Remoto,2022-11-01,,,QA Engineer,17416,2023-01-18,2023-08-12,2023-07-17,8.7,False,4,6,8.9,0
EMP0966,37,M,Viúvo(a),Master,Híbrido,2022-11-01,,,Junior Developer,24465,2023-03-17,2024-08-14,2023-12-09,9.4,True,4,4,5.2,0
EMP0851,27,M,Viúvo(a),Bachelor,Presencial,2022-11-01,,,QA Engineer,21152,2024-08-30,2024-03-21,2023-12-24,9.5,False,9,3,1.6,0
EMP1136,24,Outro,Viúvo(a),Technical Degree,Híbrido,2022-11-04,,,Data Scientist,15991,2023-09-07,2023-04-27,2024-09-07,6.1,False,5,6,3.9,0
EMP1218,48,Outro,Solteiro(a),Bachelor,Remoto,2022-11-04,2023-07-20,Voluntária,QA Engineer,17820,2023-05-16,2023-05-29,2023-03-04,6.0,False,7,7,2.0,1
EMP0436,23,M,Viúvo(a),Master,Híbrido,2022-11-05,,,Junior Developer,19466,2023-01-19,2023-09-18,2024-02-20,9.0,True,4,5,3.3,0
EMP0276,49,M,Divorciado(a),PhD,Remoto,2022-11-06,,,Tech Lead,10355,2023-03-25,2023-01-16,2023-08-15,6.0,True,9,5,4.7,0
EMP0082,25,M,Casado(a),PhD,Presencial,2022-11-06,,,Product Manager,5793,2023-01-27,2023-05-15,2023-01-15,7.0,True,4,3,9.6,0
EMP1654,45,F,Solteiro(a),PhD,Híbrido,2022-11-07,2023-03-18,Involuntária,Junior Developer,12433,2023-01-26,2023-03-11,2022-11-29,6.2,True,4,2,2.3,1
EMP0457,41,Outro,Viúvo(a),PhD,Híbrido,2022-11-07,,,QA Engineer,16279,2023-11-12,2022-11-25,2023-11-13,8.3,False,9,4,3.3,0
EMP1244,26,Outro,Solteiro(a),PhD,Remoto,2022-11-07,,,QA Engineer,5774,2023-05-07,2024-10-15,2024-06-21,6.0,False,7,2,9.4,0
